imageId,plane_type,image_path,split
E2C_141,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_141.jpg,train
E2C_142,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_142.jpg,train
E2C_143,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_143.jpg,train
E2C_144,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_144.jpg,train
E2C_145,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_145.jpg,train
E2C_146,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_146.jpg,train
E2C_147,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_147.jpg,train
E2C_148,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_148.jpg,train
E2C_15,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_15.jpg,train
E2C_150,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_150.jpg,train
E2C_151,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_151.jpg,train
E2C_152,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_152.jpg,train
E2C_153,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_153.jpg,train
E2C_154,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_154.jpg,train
E2C_155,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_155.jpg,train
E2C_157,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_157.jpg,train
E2C_158,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_158.jpg,train
E2C_159,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_159.jpg,train
E2C_16,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_16.jpg,train
E2C_160,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_160.jpg,valid
E2C_17,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_17.jpg,valid
E2C_18,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_18.jpg,valid
E2C_19,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_19.jpg,valid
E2C_2,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_2.jpg,valid
E2C_21,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_21.jpg,valid
E2C_22,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_22.jpg,valid
E2C_23,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_23.jpg,valid
E2C_24,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_24.jpg,valid
E2C_25,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_25.jpg,valid
E2C_26,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_26.jpg,valid
E2C_27,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_27.jpg,valid
E2C_28,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_28.jpg,valid
E2C_29,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_29.jpg,valid
E2C_3,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_3.jpg,valid
E2C_30,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_30.jpg,valid
E2C_31,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_31.jpg,valid
E2C_32,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_32.jpg,valid
E2C_33,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_33.jpg,valid
E2C_35,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_35.jpg,valid
E2C_36,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_36.jpg,valid
E2C_37,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_37.jpg,valid
E2C_38,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_38.jpg,valid
E2C_39,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_39.jpg,valid
E2C_4,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_4.jpg,valid
E2C_40,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_40.jpg,valid
E2C_41,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_41.jpg,valid
E2C_42,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_42.jpg,valid
E2C_43,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_43.jpg,valid
E2C_44,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_44.jpg,valid
E2C_45,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_45.jpg,test
E2C_46,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_46.jpg,test
E2C_47,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_47.jpg,test
E2C_48,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_48.jpg,test
E2C_49,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_49.jpg,test
E2C_5,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_5.jpg,test
E2C_50 - 副本,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_50 - 副本.jpg,test
E2C_50,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_50.jpg,test
E2C_51,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_51.jpg,test
E2C_52,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_52.jpg,test
E2C_53,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_53.jpg,test
E2C_54,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_54.jpg,test
E2C_55,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_55.jpg,test
E2C_56,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_56.jpg,test
E2C_57,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_57.jpg,test
E2C_58,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_58.jpg,test
E2C_59,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_59.jpg,test
E2C_6,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_6.jpg,test
E2C_60,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_60.jpg,test
E2C_61,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_61.jpg,test
E2C_62,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_62.jpg,test
E2C_63,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_63.jpg,test
E2C_64,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_64.jpg,test
E2C_65,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_65.jpg,test
E2C_66,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_66.jpg,test
E2C_67,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_67.jpg,test
E2C_68,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_68.jpg,test
E2C_69,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_69.jpg,test
E2C_70,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_70.jpg,test
E2C_71,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_71.jpg,test
E2C_73,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_73.jpg,test
E2C_74,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_74.jpg,test
E2C_75,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_75.jpg,test
E2C_76 - 副本,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_76 - 副本.jpg,test
E2C_76,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_76.jpg,test
E2C_77,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_77.jpg,test
E2C_78,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_78.jpg,test
E2C_79,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_79.jpg,test
E2C_8,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_8.jpg,test
E2C_80,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_80.jpg,test
E2C_81,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_81.jpg,test
E2C_82,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_82.jpg,test
E2C_83,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_83.jpg,test
E2C_84,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_84.jpg,test
E2C_85,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_85.jpg,test
E2C_86,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_86.jpg,test
E2C_87,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_87.jpg,test
E2C_88,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_88.jpg,test
E2C_89,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_89.jpg,test
E2C_9,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_9.jpg,test
E2C_90,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_90.jpg,test
E2C_91,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_91.jpg,test
E2C_92,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_92.jpg,test
E2C_93,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_93.jpg,test
E2C_94,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_94.jpg,test
E2C_95,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_95.jpg,test
E2C_96,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_96.jpg,test
E2C_97,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_97.jpg,test
E2C_98,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_98.jpg,test
E2C_99,E2C,D:\Study\fly\experiments\VLP2_3000\E2C\E2C_99.jpg,test
111,F15,D:\Study\fly\experiments\VLP2_3000\F15\111.jpg,train
F15_1,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_1.jpg,train
F15_10,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_10.jpg,train
F15_101,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_101.jpg,train
F15_102,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_102.jpg,train
F15_103,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_103.jpg,train
F15_104,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_104.jpg,train
F15_105,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_105.jpg,train
F15_106,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_106.jpg,train
F15_107,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_107.jpg,train
F15_108,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_108.jpg,train
F15_109,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_109.jpg,train
F15_110,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_110.jpg,train
F15_111,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_111.jpg,train
F15_112,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_112.jpg,train
F15_113,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_113.jpg,train
F15_114,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_114.jpg,train
F15_115,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_115.jpg,train
F15_116,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_116.jpg,train
F15_117,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_117.jpg,train
F15_118,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_118.jpg,train
F15_119,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_119.jpg,train
F15_12,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_12.jpg,train
F15_120,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_120.jpg,train
F15_121,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_121.jpg,train
F15_122,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_122.jpg,train
F15_123,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_123.jpg,train
F15_124,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_124.jpg,train
F15_125,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_125.jpg,train
F15_126,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_126.jpg,train
F15_127,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_127.jpg,train
F15_128,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_128.jpg,train
F15_129 - 副本,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_129 - 副本.jpg,train
F15_129,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_129.jpg,train
F15_13,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_13.jpg,train
F15_130 - 副本 (2),F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_130 - 副本 (2).jpg,train
F15_130 - 副本,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_130 - 副本.jpg,train
F15_130,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_130.jpg,train
F15_131,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_131.jpg,train
F15_132,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_132.jpg,train
F15_133,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_133.jpg,train
F15_134,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_134.jpg,train
F15_135,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_135.jpg,train
F15_136,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_136.jpg,train
F15_137,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_137.jpg,train
F15_138,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_138.jpg,train
F15_139,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_139.jpg,train
F15_14,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_14.jpg,train
F15_140,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_140.jpg,train
F15_141,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_141.jpg,train
F15_142,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_142.jpg,train
F15_143,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_143.jpg,train
F15_144,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_144.jpg,train
F15_146,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_146.jpg,train
F15_147,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_147.jpg,train
F15_148,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_148.jpg,train
F15_149,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_149.jpg,train
F15_15,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_15.jpg,train
F15_150,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_150.jpg,train
F15_151,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_151.jpg,train
F15_152,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_152.jpg,train
F15_153,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_153.jpg,train
F15_154,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_154.jpg,train
F15_155,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_155.jpg,train
F15_156,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_156.jpg,train
F15_157,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_157.jpg,train
F15_158,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_158.jpg,train
F15_159,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_159.jpg,train
F15_16,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_16.jpg,train
F15_160,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_160.jpg,train
F15_161,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_161.jpg,train
F15_162,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_162.jpg,train
F15_163,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_163.jpg,train
F15_164,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_164.jpg,train
F15_165,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_165.jpg,train
F15_166,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_166.jpg,train
F15_167,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_167.jpg,train
F15_168,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_168.jpg,train
F15_169,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_169.jpg,train
F15_17,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_17.jpg,train
F15_170,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_170.jpg,train
F15_171,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_171.jpg,train
F15_172,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_172.jpg,train
F15_173,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_173.jpg,train
F15_174,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_174.jpg,train
F15_175,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_175.jpg,train
F15_176,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_176.jpg,train
F15_177,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_177.jpg,train
F15_178,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_178.jpg,train
F15_179,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_179.jpg,train
F15_18,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_18.jpg,train
F15_181,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_181.jpg,train
F15_182,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_182.jpg,train
F15_183,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_183.jpg,train
F15_184,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_184.jpg,train
F15_186,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_186.jpg,train
F15_187,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_187.jpg,train
F15_188,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_188.jpg,train
F15_189,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_189.jpg,train
F15_19,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_19.jpg,train
F15_190,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_190.jpg,train
F15_191,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_191.jpg,train
F15_192,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_192.jpg,train
F15_193,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_193.jpg,train
F15_194,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_194.jpg,train
F15_195,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_195.jpg,train
F15_196,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_196.jpg,train
F15_197,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_197.jpg,train
F15_198,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_198.jpg,train
F15_199,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_199.jpg,train
F15_2,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_2.jpg,train
F15_20,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_20.jpg,train
F15_200,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_200.jpg,train
F15_201,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_201.jpg,train
F15_202,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_202.jpg,train
F15_203,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_203.jpg,train
F15_204,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_204.jpg,train
F15_205,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_205.jpg,train
F15_206,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_206.jpg,train
F15_208,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_208.jpg,train
F15_209,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_209.jpg,train
F15_21,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_21.jpg,train
F15_210 - 副本,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_210 - 副本.jpg,train
F15_210,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_210.jpg,train
F15_211,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_211.jpg,train
F15_212,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_212.jpg,train
F15_213,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_213.jpg,train
F15_214,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_214.jpg,train
F15_215,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_215.jpg,train
F15_216,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_216.jpg,train
F15_217 - 副本,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_217 - 副本.jpg,train
F15_217,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_217.jpg,train
F15_218,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_218.jpg,train
F15_219,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_219.jpg,train
F15_22,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_22.jpg,train
F15_220,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_220.jpg,train
F15_221,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_221.jpg,train
F15_222,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_222.jpg,train
F15_223,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_223.jpg,train
F15_224,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_224.jpg,train
F15_225,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_225.jpg,train
F15_226,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_226.jpg,train
F15_227,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_227.jpg,train
F15_228,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_228.jpg,train
F15_229 - 副本,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_229 - 副本.jpg,train
F15_229,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_229.jpg,train
F15_23,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_23.jpg,train
F15_230,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_230.jpg,train
F15_231,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_231.jpg,train
F15_232,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_232.jpg,train
F15_233,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_233.jpg,train
F15_234,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_234.jpg,train
F15_235,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_235.jpg,train
F15_236,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_236.jpg,train
F15_237,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_237.jpg,train
F15_238,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_238.jpg,train
F15_239,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_239.jpg,train
F15_24,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_24.jpg,train
F15_240,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_240.jpg,train
F15_241,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_241.jpg,train
F15_242,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_242.jpg,train
F15_243,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_243.jpg,train
F15_244 - 副本,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_244 - 副本.jpg,train
F15_244,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_244.jpg,train
F15_245,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_245.jpg,train
F15_246,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_246.jpg,train
F15_247,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_247.jpg,train
F15_248,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_248.jpg,train
F15_249,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_249.jpg,train
F15_25,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_25.jpg,train
F15_250,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_250.jpg,train
F15_251,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_251.jpg,train
F15_252,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_252.jpg,train
F15_253,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_253.jpg,train
F15_254,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_254.jpg,train
F15_255,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_255.jpg,train
F15_256,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_256.jpg,train
F15_257,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_257.jpg,train
F15_258,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_258.jpg,train
F15_259,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_259.jpg,train
F15_26,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_26.jpg,train
F15_260,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_260.jpg,train
F15_261 - 副本,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_261 - 副本.jpg,train
F15_261,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_261.jpg,train
F15_262,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_262.jpg,train
F15_263,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_263.jpg,train
F15_264,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_264.jpg,train
F15_265,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_265.jpg,train
F15_266,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_266.jpg,train
F15_267,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_267.jpg,train
F15_268 - 副本,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_268 - 副本.jpg,train
F15_268,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_268.jpg,train
F15_269,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_269.jpg,train
F15_27,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_27.jpg,train
F15_271,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_271.jpg,train
F15_272 - 副本 (2),F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_272 - 副本 (2).jpg,train
F15_272 - 副本,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_272 - 副本.jpg,train
F15_272,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_272.jpg,train
F15_273,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_273.jpg,train
F15_274,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_274.jpg,train
F15_275,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_275.jpg,train
F15_277,F15,D:\Study\fly\experiments\VLP2_3000\F15\F15_277.jpg,train
